Time,FL,FR,BL,BR,Longitude,Latitude,Course_Over_Ground
1721938526.716387,2.34,14.78,-4.18,29.61,0.0,0.0,0.0
1721938526.724316,2.34,14.74,-4.19,30.19,0.0,0.0,0.0
1721938526.7320037,2.34,14.72,-4.21,30.74,0.0,0.0,0.0
1721938526.740245,2.34,14.72,-4.21,31.27,0.0,0.0,0.0
1721938526.747913,2.34,14.76,-4.19,31.75,0.0,0.0,0.0
1721938526.7561438,2.36,14.78,-4.18,32.26,0.0,0.0,0.0
1721938526.7638936,2.36,14.8,-4.18,32.76,0.0,0.0,0.0
1721938526.772149,2.36,14.78,-4.18,33.25,0.0,0.0,0.0
1721938526.780343,2.34,14.76,-4.18,33.73,0.0,0.0,0.0
1721938526.7879577,2.34,14.74,-4.19,34.22,0.0,0.0,0.0
1721938526.7964344,2.36,14.72,-4.19,34.69,0.0,0.0,0.0
1721938526.8046536,2.36,14.76,-4.19,35.17,0.0,0.0,0.0
1721938526.8133624,2.36,14.78,-4.18,35.64,0.0,0.0,0.0
1721938526.820193,2.36,14.78,-4.18,36.09,0.0,0.0,0.0
1721938526.8287716,2.36,14.78,-4.18,36.58,0.0,0.0,0.0
1721938526.836502,2.34,14.76,-4.18,37.06,0.0,0.0,0.0
1721938526.8445508,2.34,14.74,-4.19,37.55,0.0,0.0,0.0
1721938526.8519795,2.34,14.74,-4.21,38.02,0.0,0.0,0.0
1721938526.8600874,2.34,14.76,-4.21,38.48,0.0,0.0,0.0
1721938526.868025,2.32,14.8,-4.21,38.9,0.0,0.0,0.0
1721938526.8760872,2.32,14.8,-4.19,39.29,0.0,0.0,0.0
1721938526.8838077,2.32,14.78,-4.19,39.69,0.0,0.0,0.0
1721938526.8920367,2.32,14.76,-4.19,40.09,0.0,0.0,0.0
1721938526.8998032,2.32,14.76,-4.19,40.5,0.0,0.0,0.0
1721938526.90794,2.32,14.76,-4.21,40.9,0.0,0.0,0.0
1721938526.916128,2.32,14.78,-4.21,41.18,0.0,0.0,0.0
1721938526.9242492,2.32,14.78,-4.21,41.36,0.0,0.0,0.0
1721938526.9320643,2.32,14.78,-4.19,41.38,0.0,0.0,0.0
1721938526.9401772,2.32,14.78,-4.19,41.24,0.0,0.0,0.0
1721938526.9480603,2.32,14.78,-4.19,41.13,0.0,0.0,0.0
1721938526.9559622,2.32,14.78,-4.19,41.02,0.0,0.0,0.0
1721938526.9647205,2.32,14.78,-4.21,41.04,0.0,0.0,0.0
1721938526.9718564,2.34,14.78,-4.21,41.09,0.0,0.0,0.0
1721938526.979762,2.32,14.78,-4.21,41.22,0.0,0.0,0.0
1721938526.988026,2.32,14.76,-4.21,41.33,0.0,0.0,0.0
1721938526.996793,2.32,14.76,-4.19,41.36,0.0,0.0,0.0
1721938527.004381,2.32,14.76,-4.19,41.2,0.0,0.0,0.0
1721938527.012534,2.32,14.78,-4.19,40.63,0.0,0.0,0.0
1721938527.0202136,2.32,14.8,-4.21,39.8,0.0,0.0,0.0
1721938527.028813,2.34,14.8,-4.19,38.7,0.0,0.0,0.0
1721938527.0363705,2.36,14.78,-4.19,37.42,0.0,0.0,0.0
1721938527.044269,2.38,14.76,-4.18,35.98,0.0,0.0,0.0
1721938527.0518951,2.34,14.76,-4.18,34.4,0.0,0.0,0.0
1721938527.060571,2.34,14.76,-4.19,32.65,0.0,0.0,0.0
1721938527.0680456,2.34,14.76,-4.19,30.76,0.0,0.0,0.0
1721938527.0763388,2.34,14.78,-4.21,28.82,0.0,0.0,0.0
1721938527.085271,2.32,14.78,-4.19,26.75,0.0,0.0,0.0
1721938527.0918534,2.32,14.78,-4.19,24.62,0.0,0.0,0.0
1721938527.1003041,2.36,14.74,-4.18,22.43,0.0,0.0,0.0
1721938527.1080375,2.38,14.74,-4.18,20.2,0.0,0.0,0.0
1721938527.116004,2.36,14.76,-4.18,17.93,0.0,0.0,0.0
1721938527.1238682,2.36,14.76,-4.18,15.61,0.0,0.0,0.0
1721938527.1318676,2.36,14.76,-4.19,13.28,0.0,0.0,0.0
1721938527.1400204,2.36,14.76,-4.19,10.96,0.0,0.0,0.0
1721938527.1480422,2.32,14.76,-4.19,8.69,0.0,0.0,0.0
1721938527.156334,2.32,14.76,-4.19,6.46,0.0,0.0,0.0
1721938527.164117,2.34,14.74,-4.18,4.27,0.0,0.0,0.0
1721938527.1717787,2.36,14.74,-4.18,2.14,0.0,0.0,0.0
1721938527.1803844,2.36,14.8,-4.18,0.13,0.0,0.0,0.0
1721938527.1887712,2.36,14.89,-4.19,-1.76,0.0,0.0,0.0
1721938527.1961136,2.36,14.99,-4.19,-3.55,0.0,0.0,0.0
1721938527.203891,2.34,15.1,-4.19,-5.2,0.0,0.0,0.0
1721938527.2119455,2.32,15.21,-4.19,-6.68,0.0,0.0,0.0
1721938527.220104,2.32,15.34,-4.19,-7.94,0.0,0.0,0.0
1721938527.2278552,2.34,15.5,-4.18,-8.93,0.0,0.0,0.0
1721938527.2364292,2.36,15.64,-4.18,-9.65,0.0,0.0,0.0
1721938527.244198,2.38,15.84,-4.18,-10.13,0.0,0.0,0.0
1721938527.252935,2.38,16.07,-4.19,-10.33,0.0,0.0,0.0
1721938527.2604675,2.36,16.31,-4.19,-10.33,0.0,0.0,0.0
1721938527.2682025,2.36,16.58,-4.18,-10.13,0.0,0.0,0.0
1721938527.276609,2.36,16.87,-4.18,-9.9,0.0,0.0,0.0
1721938527.2843177,2.34,17.17,-4.18,-9.72,0.0,0.0,0.0
1721938527.2924144,2.34,17.5,-4.18,-9.63,0.0,0.0,0.0
1721938527.3001924,2.38,17.82,-4.18,-9.61,0.0,0.0,0.0
1721938527.3082511,2.38,18.2,-4.18,-9.65,0.0,0.0,0.0
1721938527.3161237,2.38,18.59,-4.18,-9.7,0.0,0.0,0.0
1721938527.3244164,2.36,19.01,-4.18,-9.72,0.0,0.0,0.0
1721938527.3324401,2.36,19.46,-4.18,-9.72,0.0,0.0,0.0
1721938527.3408701,2.36,19.91,-4.18,-9.67,0.0,0.0,0.0
1721938527.3481295,2.34,20.39,-4.19,-9.65,0.0,0.0,0.0
1721938527.3562849,2.32,20.86,-4.19,-9.65,0.0,0.0,0.0
1721938527.3643765,2.34,21.35,-4.19,-9.67,0.0,0.0,0.0
1721938527.3723962,2.36,21.82,-4.19,-9.68,0.0,0.0,0.0
1721938527.3800616,2.36,22.3,-4.19,-9.68,0.0,0.0,0.0
1721938527.3877876,2.36,22.77,-4.18,-9.67,0.0,0.0,0.0
1721938527.39621,2.36,23.2,-4.18,-9.67,0.0,0.0,0.0
1721938527.4043558,2.34,23.63,-4.19,-9.65,0.0,0.0,0.0
1721938527.4121292,2.34,24.03,-4.21,-9.65,0.0,0.0,0.0
1721938527.4204962,2.32,24.44,-4.21,-9.67,0.0,0.0,0.0
1721938527.428331,2.32,24.82,-4.21,-9.67,0.0,0.0,0.0
1721938527.436203,2.32,25.22,-4.19,-9.67,0.0,0.0,0.0
1721938527.444315,2.32,25.61,-4.19,-9.65,0.0,0.0,0.0
1721938527.4522586,2.32,26.01,-4.19,-9.63,0.0,0.0,0.0
1721938527.4608269,2.32,26.39,-4.19,-9.63,0.0,0.0,0.0
1721938527.4682667,2.32,26.77,-4.21,-9.63,0.0,0.0,0.0
1721938527.4761524,2.32,27.13,-4.23,-9.63,0.0,0.0,0.0
1721938527.4842134,2.3,27.47,-4.23,-9.63,0.0,0.0,0.0
1721938527.491974,2.3,27.81,-4.23,-9.63,0.0,0.0,0.0
1721938527.5000906,2.3,28.15,-4.21,-9.61,0.0,0.0,0.0
1721938527.5079095,2.3,28.51,-4.21,-9.59,0.0,0.0,0.0
1721938527.5163505,2.3,28.87,-4.21,-9.59,0.0,0.0,0.0
1721938527.5245242,2.3,29.23,-4.23,-9.58,0.0,0.0,0.0
1721938527.5323052,2.3,29.61,-4.25,-9.56,0.0,0.0,0.0
1721938527.5399513,2.3,30.01,-4.25,-9.54,0.0,0.0,0.0
1721938527.5478628,2.29,30.42,-4.23,-9.5,0.0,0.0,0.0
1721938527.5564308,2.29,30.85,-4.21,-9.47,0.0,0.0,0.0
1721938527.5640643,2.3,31.28,-4.21,-9.4,0.0,0.0,0.0
1721938527.572384,2.3,31.73,-4.21,-9.31,0.0,0.0,0.0
1721938527.5798945,2.3,32.2,-4.23,-9.18,0.0,0.0,0.0
1721938527.5880873,2.3,32.67,-4.23,-9.05,0.0,0.0,0.0
1721938527.596437,2.32,33.14,-4.23,-8.87,0.0,0.0,0.0
